id,text_bn,text_en,sentiment,gender_reference,dialect,dialect_raw,style,source_type,length_char,length_words,dialect_marker_count,cross_dialect_marker_count,dialect_authenticity,is_political_content
19112,আশা আছিল তোয়ারে লই বিদেশত জাইয়্যুম,I was hoping to take you abroad,Neutral,Unknown,Chittagonian,Chittagonian,Unknown,External:ChattogramSent-drama,34,6,0,1,cross_dialect_conflict,False
19113,আঁরে কেন ফেলাই গেলা,"Oh, why did it fail / go wrong?",Negative,Unknown,Chittagonian,Chittagonian,Unknown,External:ChattogramSent-drama,19,4,2,0,verified_markers,False
19114,যেন্ডে্ হেন্ডে বেরেক গরে,"Here and there, barriers are set up",Neutral,Unknown,Chittagonian,Chittagonian,Unknown,External:ChattogramSent-drama,24,4,0,0,no_markers_found,False
19115,যদ্দুর টিয়া থাইবু,As far as I stay / keep going,Neutral,Unknown,Chittagonian,Chittagonian,Unknown,External:ChattogramSent-drama,17,3,0,0,no_markers_found,False
19116,চল বদ্দা নামাজ পরিবার যাই,"Let’s go to Badda, for prayers with family",Negative,Unknown,Chittagonian,Chittagonian,Unknown,External:ChattogramSent-drama,25,5,0,0,no_markers_found,False
19118,মুক দোষ পরিবু,I’ll blame myself,Neutral,Unknown,Chittagonian,Chittagonian,Unknown,External:ChattogramSent-drama,13,3,0,0,no_markers_found,False
19119,ছাই ছাই কাম গরিবা,Will do this little task,Neutral,Unknown,Chittagonian,Chittagonian,Unknown,External:ChattogramSent-drama,17,4,2,1,mixed_markers,False
19120,বদ্দা  নফের ফেরা,Returning from Badda’s Naf prayer,Negative,Unknown,Chittagonian,Chittagonian,Unknown,External:ChattogramSent-drama,16,3,0,0,no_markers_found,False
19121,ওডো ইক্কে আয়।,She/he came alone too.,Neutral,Unknown,Chittagonian,Chittagonian,Unknown,External:ChattogramSent-drama,13,3,0,0,no_markers_found,False
19122,এন্তে যা গই,Go there,Neutral,Unknown,Chittagonian,Chittagonian,Unknown,External:ChattogramSent-drama,11,3,0,0,no_markers_found,False
19126,মাইল্যাপীড়া অইয়ে না,Don’t be in trouble / pain,Negative,Unknown,Chittagonian,Chittagonian,Unknown,External:ChattogramSent-drama,19,3,0,0,no_markers_found,False
19129,আথিক্যা পড়ি গেই,I studied / read diligently,Negative,Unknown,Chittagonian,Chittagonian,Unknown,External:ChattogramSent-drama,15,3,0,1,cross_dialect_conflict,False
19133,আই হাই,I eat.,Neutral,Unknown,Chittagonian,Chittagonian,Unknown,External:ChattogramSent-drama,6,2,0,0,no_markers_found,False
19134,আই যাই,let's go,Neutral,Unknown,Chittagonian,Chittagonian,Unknown,External:ChattogramSent-drama,6,2,0,0,no_markers_found,False
19135,আই খেলি,i play,Neutral,Unknown,Chittagonian,Chittagonian,Unknown,External:ChattogramSent-drama,7,2,0,0,no_markers_found,False
19136,আই ফড়ি,I jump,Neutral,Unknown,Chittagonian,Chittagonian,Unknown,External:ChattogramSent-drama,6,2,0,0,no_markers_found,False
19137,আই হাইয়ুম,I Hayum,Neutral,Unknown,Chittagonian,Chittagonian,Unknown,External:ChattogramSent-drama,9,2,0,0,no_markers_found,False
19138,আই ফৈরজুম,I Fairzum,Neutral,Unknown,Chittagonian,Chittagonian,Unknown,External:ChattogramSent-drama,9,2,0,0,no_markers_found,False
19143,কেন আছো?,why are you,Neutral,Unknown,Chittagonian,Chittagonian,Unknown,External:ChattogramSent-conversation,8,2,0,0,no_markers_found,False
19144,কেন আছন?,Why are you there?,Neutral,Unknown,Chittagonian,Chittagonian,Unknown,External:ChattogramSent-conversation,8,2,0,0,no_markers_found,False
19145,আই মাছ খাইন্নু।,I eat fish.,Neutral,Unknown,Chittagonian,Chittagonian,Unknown,External:ChattogramSent-drama,15,3,0,0,no_markers_found,False
19146,তুই কিল্লাই এত দেরি করলি?,Why are you so late?,Neutral,Unknown,Chittagonian,Chittagonian,Unknown,External:ChattogramSent-conversation,25,5,1,0,verified_markers,False
19147,ওয়ারা ঘর নাইয়ে গইন্না।,Wara ghar naye gainna.,Neutral,Unknown,Chittagonian,Chittagonian,Unknown,External:ChattogramSent-drama,22,4,0,1,cross_dialect_conflict,False
19148,মাইনে মজা গরছে।,Mine is having fun.,Positive,Unknown,Chittagonian,Chittagonian,Unknown,External:ChattogramSent-drama,15,3,0,0,no_markers_found,False
19149,ঘুম গরছিস নাকি?,Are you sleeping?,Neutral,Unknown,Chittagonian,Chittagonian,Unknown,External:ChattogramSent-conversation,15,3,0,0,no_markers_found,False
19150,আই ভাত রান্ধতাম।,I cooked rice.,Neutral,Unknown,Chittagonian,Chittagonian,Unknown,External:ChattogramSent-drama,16,3,0,0,no_markers_found,False
19151,তুই কইন আইগু?,Where are you coming from?,Neutral,Unknown,Chittagonian,Chittagonian,Unknown,External:ChattogramSent-conversation,13,3,0,2,cross_dialect_conflict,False
19152,তুয়ার বাপ তোরে ডাহে।,Your father loves you.,Positive,Unknown,Chittagonian,Chittagonian,Unknown,External:ChattogramSent-drama,20,4,0,0,no_markers_found,False
19153,এডা ঠিক হইনা।,This is not correct.,Neutral,Unknown,Chittagonian,Chittagonian,Unknown,External:ChattogramSent-drama,13,3,0,0,no_markers_found,False
19154,কিল্লাই এত বড় গপ্প দিতাস?,Why did you talk so much?,Neutral,Unknown,Chittagonian,Chittagonian,Unknown,External:ChattogramSent-conversation,25,5,1,0,verified_markers,False
19155,মানুষ ভালো আচে।,People are good.,Positive,Unknown,Chittagonian,Chittagonian,Unknown,External:ChattogramSent-drama,15,3,0,0,no_markers_found,False
19156,গম লারদে কিছু।,Something in wheat lard.,Neutral,Unknown,Chittagonian,Chittagonian,Unknown,External:ChattogramSent-drama,14,3,0,0,no_markers_found,False
19157,আই বোঝতাম না।,I didn't understand.,Neutral,Unknown,Chittagonian,Chittagonian,Unknown,External:ChattogramSent-drama,13,3,0,0,no_markers_found,False
19158,তুয়ার গেরামের মানুষ ভালো।,The people of Tuar Geram are good.,Positive,Unknown,Chittagonian,Chittagonian,Unknown,External:ChattogramSent-drama,25,4,0,0,no_markers_found,False
19159,মধু কিন্ত মিঠা।,honey but sweet,Neutral,Unknown,Chittagonian,Chittagonian,Unknown,External:ChattogramSent-drama,15,3,0,0,no_markers_found,False
19160,সাগরন অনেক বড় মাছ ধরা যায়।,Sagaran can catch very big fish.,Neutral,Unknown,Chittagonian,Chittagonian,Unknown,External:ChattogramSent-drama,26,6,1,0,verified_markers,False
19161,কিলা এত দিন পর আইলি?,Killa after so many days?,Neutral,Unknown,Chittagonian,Chittagonian,Unknown,External:ChattogramSent-conversation,20,5,0,0,no_markers_found,False
19162,আই দয়া গরি বল।,Please tell me.,Neutral,Unknown,Chittagonian,Chittagonian,Unknown,External:ChattogramSent-drama,14,4,1,0,verified_markers,False
19163,কিল্লাই কিজান লুক্কা খুজ্ছস?,Are you looking for killai kijan lukka?,Neutral,Unknown,Chittagonian,Chittagonian,Unknown,External:ChattogramSent-conversation,28,4,1,0,verified_markers,False
19164,বাপের জমি গান বেচি দিলা।,Father's land was sold.,Neutral,Unknown,Chittagonian,Chittagonian,Unknown,External:ChattogramSent-drama,24,5,0,0,no_markers_found,False
19165,তোয়ার বউ হালদা।,Your wife is Halda.,Neutral,Unknown,Chittagonian,Chittagonian,Unknown,External:ChattogramSent-drama,15,3,0,0,no_markers_found,False
19166,জাল লই ন মাছ ধর।,Do not fish with a net.,Neutral,Unknown,Chittagonian,Chittagonian,Unknown,External:ChattogramSent-drama,16,5,0,0,no_markers_found,False
19167,আই নড়তে পারি না।,I can't move.,Neutral,Unknown,Chittagonian,Chittagonian,Unknown,External:ChattogramSent-drama,16,4,0,0,no_markers_found,False
19168,এত গম লার কি কাম?,What is the use of so much wheat?,Neutral,Unknown,Chittagonian,Chittagonian,Unknown,External:ChattogramSent-conversation,17,5,0,1,cross_dialect_conflict,False
19169,এক্কান ধরি ফেলা যাই।,Let's get caught.,Neutral,Unknown,Chittagonian,Chittagonian,Unknown,External:ChattogramSent-drama,20,4,0,0,no_markers_found,False
19170,তুই কিতা গস?,What are you doing?,Neutral,Unknown,Chittagonian,Chittagonian,Unknown,External:ChattogramSent-conversation,12,3,0,1,cross_dialect_conflict,False
19171,আই বাড়িত ন আইছি।,I have not come home.,Neutral,Unknown,Chittagonian,Chittagonian,Unknown,External:ChattogramSent-drama,16,4,0,0,no_markers_found,False
19172,এত বড় কথা বুজতাম।,I understood so much.,Neutral,Unknown,Chittagonian,Chittagonian,Unknown,External:ChattogramSent-drama,17,4,0,0,no_markers_found,False
19173,ওডা ধরা যায়না।,Oda cannot be caught.,Neutral,Unknown,Chittagonian,Chittagonian,Unknown,External:ChattogramSent-drama,14,3,0,0,no_markers_found,False
19174,কিল্লাই এত ঠান্ডা পড়ে?,Killai falls so cold?,Neutral,Unknown,Chittagonian,Chittagonian,Unknown,External:ChattogramSent-conversation,22,4,1,0,verified_markers,False
19175,আই বড় বড় গম বলি।,I say big wheat.,Neutral,Unknown,Chittagonian,Chittagonian,Unknown,External:ChattogramSent-drama,16,5,0,0,no_markers_found,False
19176,মাছ গুলা টাটকা।,The fish is fresh.,Neutral,Unknown,Chittagonian,Chittagonian,Unknown,External:ChattogramSent-drama,15,3,0,0,no_markers_found,False
19177,এত মানুষ একত্রিত।,So many people united.,Neutral,Unknown,Chittagonian,Chittagonian,Unknown,External:ChattogramSent-drama,17,3,0,0,no_markers_found,False
19178,গমের জায়গা নাই।,There is no place for wheat.,Neutral,Unknown,Chittagonian,Chittagonian,Unknown,External:ChattogramSent-drama,15,3,0,1,cross_dialect_conflict,False
19179,মাছের দাম বেশি।,The price of fish is high.,Neutral,Unknown,Chittagonian,Chittagonian,Unknown,External:ChattogramSent-drama,15,3,0,0,no_markers_found,False
19180,জাল ঠিকমতো ধর।,Hold the net properly.,Neutral,Unknown,Chittagonian,Chittagonian,Unknown,External:ChattogramSent-drama,14,3,0,0,no_markers_found,False
19181,বড় মাছ হইলে ডাহিও।,Dahi if it is a big fish.,Neutral,Unknown,Chittagonian,Chittagonian,Unknown,External:ChattogramSent-drama,18,4,0,0,no_markers_found,False
19182,আজকে নদীত বড় মাছ।,Big fish in the river today.,Neutral,Unknown,Chittagonian,Chittagonian,Unknown,External:ChattogramSent-drama,17,4,0,0,no_markers_found,False
19183,তুই কেন আইসস?,why did you come,Neutral,Unknown,Chittagonian,Chittagonian,Unknown,External:ChattogramSent-conversation,13,3,0,0,no_markers_found,False
19184,এত মাছ কিলা ধরছস?,Are you catching so many fish?,Neutral,Unknown,Chittagonian,Chittagonian,Unknown,External:ChattogramSent-conversation,17,4,0,0,no_markers_found,False
19185,তুই কিছু বুইঝলি?,Do you understand something?,Neutral,Unknown,Chittagonian,Chittagonian,Unknown,External:ChattogramSent-conversation,16,3,0,0,no_markers_found,False
19186,গেরামের মানুষ সোজা।,The people of Geram are straightforward.,Neutral,Unknown,Chittagonian,Chittagonian,Unknown,External:ChattogramSent-drama,19,3,0,0,no_markers_found,False
19187,মাছের বাজার বড়।,The fish market is big.,Neutral,Unknown,Chittagonian,Chittagonian,Unknown,External:ChattogramSent-drama,15,3,0,0,no_markers_found,False
19188,আই বোঝতাম না আগে।,I did not understand before.,Neutral,Unknown,Chittagonian,Chittagonian,Unknown,External:ChattogramSent-drama,17,4,0,0,no_markers_found,False
19189,তুই কিতা খাইলি?,what did you eat,Neutral,Unknown,Chittagonian,Chittagonian,Unknown,External:ChattogramSent-conversation,15,3,0,1,cross_dialect_conflict,False
19190,এত বড় জাল লই।,I took such a big net.,Neutral,Unknown,Chittagonian,Chittagonian,Unknown,External:ChattogramSent-drama,13,4,0,0,no_markers_found,False
19191,সাগরন ভয় করে।,Sagaran is afraid.,Negative,Unknown,Chittagonian,Chittagonian,Unknown,External:ChattogramSent-drama,13,3,0,0,no_markers_found,False
19192,মাছ টাটকা কিন।,Buy fresh fish.,Neutral,Unknown,Chittagonian,Chittagonian,Unknown,External:ChattogramSent-drama,14,3,0,0,no_markers_found,False
19193,এডা সোজা কাজ।,This is a simple task.,Neutral,Unknown,Chittagonian,Chittagonian,Unknown,External:ChattogramSent-drama,13,3,0,0,no_markers_found,False
19194,বড় মাছ গুলা দে।,Give the big fish.,Neutral,Unknown,Chittagonian,Chittagonian,Unknown,External:ChattogramSent-drama,15,4,0,0,no_markers_found,False
19195,নদী থক বেশি মাছ।,There are more fish in the river.,Neutral,Unknown,Chittagonian,Chittagonian,Unknown,External:ChattogramSent-drama,16,4,0,0,no_markers_found,False
19196,তুয়া কিল্লাই চুপ?,Are you quiet?,Neutral,Unknown,Chittagonian,Chittagonian,Unknown,External:ChattogramSent-conversation,17,3,1,0,verified_markers,False
19197,এত ভালো বুজলাম।,I understand so well.,Positive,Unknown,Chittagonian,Chittagonian,Unknown,External:ChattogramSent-drama,15,3,0,1,cross_dialect_conflict,False
19198,আইক্কান নড়ব না।,Aikkan will not move.,Neutral,Unknown,Chittagonian,Chittagonian,Unknown,External:ChattogramSent-drama,15,3,0,0,no_markers_found,False
